X,Y,AREACD
563376,170180,E01024269
563382,179353,E01015965
563386,112614,E01021198
563416,101175,E01020961
563421,173991,E01024279
563441,264204,E01029952
563450,321809,E01026670
563463,263329,E01029949
563474,171896,E01024286
563598,320007,E01026666
563641,113039,E01021199
563649,169721,E01024268
563677,176486,E01016003
563683,101896,E01032832
563702,172753,E01024263
563729,320849,E01026693
563748,173276,E01024284
563755,173518,E01024282
563763,173011,E01024262
563779,101014,E01020962
563808,198240,E01021460
563820,321818,E01026669
563827,264417,E01029955
563831,172257,E01024264
563856,101560,E01020960
563864,176668,E01016006
563921,104522,E01021206
563940,263556,E01029950
563976,185745,E01015978
564060,206207,E01021551
564100,132793,E01021230
564116,258414,E01018023
564132,163070,E01024273
564136,162092,E01024274
564142,174121,E01032799
564151,167675,E01024270
564168,173781,E01024290
564186,178546,E01015935
564211,264037,E01029954
564212,324000,E01026692
564228,181784,E01015977
564240,323205,E01026708
564248,219113,E01022058
564306,319622,E01026662
564317,321785,E01026671
564318,165997,E01024271
564336,320111,E01026663
564351,176650,E01016010
564361,179397,E01015937
564380,173334,E01024292
564390,176050,E01016004
564393,274457,E01018040
564429,199058,E01021459
564441,270346,E01018035
564466,174435,E01032800
564482,102437,E01032831
564486,101986,E01032833
564505,172995,E01024317
564505,177085,E01016007
564538,274140,E01018041
564551,167017,E01024272
564551,322161,E01026672
564559,145274,E01024798
564563,263077,E01029925
564566,262485,E01018019
564568,173703,E01024291
564589,178768,E01015934
564598,320622,E01026714
564601,324278,E01026691
564623,199789,E01021457
564650,176526,E01016009
564672,161766,E01024275
564676,322897,E01026709
564686,304566,E01026727
564736,172713,E01024318
564788,263127,E01032612
564880,158546,E01032620
564894,319854,E01026664
564895,171212,E01024316
564905,172084,E01024319
564906,211738,E01021550
564965,173727,E01024257
564975,178603,E01015933
564985,123087,E01021099
564989,179664,E01015938
565008,176300,E01016005
565011,179145,E01015936
565072,199571,E01021458
565087,321941,E01026673
565103,173136,E01024260
565104,174201,E01024295
565118,172556,E01024313
565128,176716,E01016008
565294,245766,E01030116
565317,173626,E01024258
565326,172032,E01024305
565338,171687,E01024306
565561,172985,E01024259
565591,170908,E01024303
565615,103957,E01021211
565635,246260,E01030117
565647,153855,E01024746
565687,172210,E01024315
565694,322498,E01026710
565723,172627,E01024314
565746,173989,E01024296
565796,167865,E01024302
565871,171580,E01024307
565919,224762,E01022088
565935,246176,E01030118
565977,170843,E01024304
566018,181268,E01015979
566029,141771,E01024793
566051,172360,E01024308
566195,316199,E01026725
566207,245145,E01030115
566219,173455,E01024293
566246,245556,E01030109
566262,148795,E01024744
566281,262464,E01032611
566288,172223,E01024310
566329,172921,E01024311
566341,220720,E01033053
566382,171373,E01024297
566392,195618,E01021249
566454,244929,E01030114
566491,246247,E01030110
566559,144734,E01024815
566571,188611,E01021277
566589,171848,E01024298
566602,173465,E01024294
566611,171085,E01024300
566614,145140,E01024814
566645,187673,E01021284
566686,104837,E01021207
566693,172435,E01024309
566746,193729,E01021256
566760,183368,E01015980
566772,196160,E01021245
566797,171486,E01024299
566813,206089,E01021635
566815,172715,E01024312
566830,195457,E01021246
566897,246425,E01030111
566913,194822,E01021253
566914,155102,E01024760
566920,188226,E01021285
566928,148737,E01024743
566950,187965,E01021280
566976,195946,E01021248
566977,159976,E01032829
567042,144570,E01024811
567046,154653,E01032828
567072,245192,E01030113
567091,246102,E01030112
567108,188662,E01021276
567146,337423,E01026678
567148,179342,E01015950
567164,145072,E01024813
567217,144311,E01024816
567227,194497,E01021244
567297,193946,E01021255
567317,340649,E01026683
567333,196185,E01021252
567347,206113,E01021634
567358,173030,E01024261
567425,136099,E01024805
567447,189613,E01021278
567495,337203,E01026677
567533,340176,E01026680
567556,245892,E01030108
567566,275606,E01032526
567580,341343,E01026682
567599,144786,E01024812
567600,188746,E01021275
567606,195682,E01021247
567636,188007,E01021281
567648,189285,E01021273
567650,230506,E01021411
567709,206481,E01021633
567715,125004,E01021098
567739,205814,E01021636
567745,157627,E01024783
567752,155124,E01032826
567755,220608,E01033052
567758,245486,E01030105
567791,194747,E01021240
567793,241337,E01021375
567794,178795,E01015948
567814,196323,E01021250
567857,187527,E01021282
567869,191922,E01021254
567929,158135,E01024784
567932,182133,E01015991
568002,200528,E01021602
568014,241050,E01021376
568020,337431,E01026676
568061,155393,E01032825
568072,333587,E01026701
568075,195535,E01021239
568106,250773,E01030151
568115,179012,E01015947
568123,187624,E01021283
568159,196595,E01021251
568182,189569,E01021274
568206,188897,E01021290
568217,245312,E01030106
568237,188417,E01021286
568250,193502,E01021258
568308,330808,E01026653
568320,194536,E01021243
568341,178703,E01015949
568350,190253,E01021263
568368,182514,E01015989
568414,193036,E01021259
568458,334011,E01026702
568470,183202,E01016000
568497,278011,E01032523
568546,208366,E01021597
568549,141067,E01024792
568557,182036,E01015992
568557,260359,E01018017
568564,155146,E01032827
568573,110978,E01021205
568577,189024,E01021289
568597,196615,E01021238
568643,342088,E01026681
568660,188302,E01021288
568677,192827,E01021257
568680,245253,E01030107
568682,330490,E01026654
568707,190374,E01021261
568714,189693,E01021279
568729,196199,E01021237
568730,232858,E01021412
568732,150819,E01024377
568784,183542,E01016002
568805,209123,E01021600
568836,208012,E01021598
568844,194561,E01021241
568867,330192,E01026655
568870,208809,E01021601
568931,194862,E01021242
568992,215282,E01021539
568994,183070,E01015986
569013,127554,E01021141
569031,188679,E01021292
569033,158560,E01024782
569075,183663,E01016001
569103,153324,E01024781
569131,207596,E01021599
569163,206274,E01021631
569198,183982,E01015999
569207,170787,E01024301
569222,182482,E01015990
569229,206707,E01021632
569235,130269,E01021139
569257,188476,E01021287
569352,189032,E01021291
569390,208380,E01021596
569424,158679,E01024785
569428,182942,E01015985
569429,187789,E01021294
569443,183397,E01015984
569485,220412,E01022064
569495,190499,E01021262
569549,206032,E01033138
569550,277822,E01032524
569610,209126,E01021590
569616,161655,E01024773
569616,183781,E01015988
569617,184486,E01015997
569654,188082,E01021298
569674,161204,E01024772
569694,264534,E01029957
569701,188658,E01021293
569722,300335,E01026728
569730,130450,E01021140
569751,158514,E01024763
569756,208223,E01021576
569763,184170,E01015998
569810,157074,E01024740
569812,213202,E01021540
569842,158069,E01024741
569901,206173,E01033139
569906,207265,E01021575
569906,208771,E01021589
569923,183233,E01015983
569927,207687,E01021573
569947,150285,E01024378
569947,159678,E01024761
569951,158776,E01024764
569965,270505,E01033454
569982,164304,E01016029
570012,198915,E01033143
570027,157746,E01024742
570029,161973,E01024774
570049,205822,E01021578
570051,205135,E01021556
570123,187967,E01021297
570133,183784,E01015987
570135,159429,E01024762
570183,269964,E01033452
570191,140710,E01024794
570224,208081,E01021592
570233,161168,E01032830
570309,322589,E01026674
570344,209193,E01021588
570368,204003,E01021559
570380,206282,E01021582
570382,184184,E01015943
570425,208343,E01021591
570434,158661,E01024765
570455,189111,E01021319
570458,270503,E01033451
570505,161994,E01024771
570509,277953,E01032525
570518,163817,E01016026
570538,204890,E01021584
570561,204322,E01021558
570574,246725,E01030122
570620,210492,E01021542
570627,205638,E01021580
570628,207446,E01021574
570645,183547,E01015945
570648,211216,E01021541
570662,112214,E01021204
570683,208851,E01021587
570696,188020,E01021296
570697,275244,E01029939
570701,187546,E01021299
570712,209708,E01021543
570729,309904,E01026642
570755,202987,E01021552
570765,336030,E01026703
570766,273786,E01029945
570768,184227,E01015944
570772,167076,E01016027
570837,188817,E01021318
570848,158740,E01024737
570887,171247,E01024265
570935,206027,E01021579
570943,166692,E01016028
570947,204451,E01021557
570953,204780,E01021586
570972,206252,E01033140
570990,202584,E01021554
570992,290516,E01026650
570999,107011,E01021125
571024,189144,E01021266
571084,171283,E01024266
571089,191904,E01021260
571116,189574,E01021268
571121,274677,E01029947
571133,157957,E01024736
571152,183994,E01015946
571175,169096,E01016152
571223,205777,E01021577
571224,107850,E01021124
571266,195884,E01021604
571279,206959,E01033141
571283,136174,E01024804
571308,205327,E01021583
571329,188164,E01021295
571343,275463,E01029940
571347,188671,E01021321
571350,204926,E01021585
571351,172551,E01024267
571353,203039,E01021553
571403,108630,E01021123
571409,203324,E01021555
571430,290761,E01026649
571496,208665,E01021623
571509,231172,E01021413
571530,189183,E01021265
571552,207336,E01021627
571570,163669,E01024727
571583,158068,E01024735
571624,283233,E01029944
571626,169005,E01016155
571626,208140,E01021622
571628,322387,E01026675
571653,204813,E01033145
571656,168517,E01016156
571726,275339,E01029938
571818,188705,E01021320
571822,189507,E01021272
571824,205349,E01033137
571847,206708,E01021629
571860,107035,E01021095
571865,275075,E01029946
571890,282511,E01029942
571892,188064,E01021324
571909,107735,E01021106
571920,205776,E01021563
571979,187031,E01021300
571985,209332,E01021617
572032,208571,E01021624
572037,309654,E01026644
572071,207059,E01021628
572073,113751,E01021096
572078,168198,E01016158
572082,188642,E01021322
572104,168737,E01016150
572111,189871,E01021267
572162,189310,E01021270
572182,158168,E01024718
572193,208972,E01021620
572204,204810,E01021565
572226,187866,E01021323
572235,319217,E01026665
572236,169706,E01016138
572320,187579,E01021325
572336,207790,E01021626
572339,169177,E01016151
572347,209540,E01021616
572353,208277,E01021625
572359,226348,E01021404
572415,193767,E01021264
572417,188307,E01021327
572427,205587,E01021564
572439,204550,E01021566
572440,154678,E01024325
572524,209139,E01021619
572544,168303,E01016157
572569,157963,E01024717
572636,207017,E01021547
572687,187476,E01021311
572690,158778,E01024719
572696,107239,E01021093
572720,108198,E01021107
572741,170056,E01016133
572758,208622,E01021621
572762,280919,E01033453
572771,222648,E01021405
572779,138294,E01024806
572788,188564,E01021326
572793,206996,E01021546
572795,189284,E01021271
572807,153032,E01024346
572809,169052,E01016153
572816,189929,E01021269
572821,169545,E01016139
572841,217323,E01021538
572884,288204,E01026648
572887,205188,E01021560
572899,187952,E01021328
572902,168814,E01016154
572903,109642,E01021138
572912,207468,E01021544
572924,166777,E01016127
572934,208938,E01021618
572963,146781,E01024379
572998,204396,E01021562
573016,160805,E01024728
573079,209402,E01033144
573083,154828,E01024369
573104,123444,E01021132
573106,108864,E01021129
573142,127275,E01021134
573165,240371,E01021414
573239,107486,E01021094
573278,107916,E01021108
573289,206922,E01021548
573304,188351,E01021317
573326,188959,E01021306
573330,109577,E01021137
573342,190030,E01021307
573374,188693,E01021305
573387,207483,E01021545
573391,154637,E01024358
573392,170252,E01016134
573400,169537,E01016141
573403,187703,E01021310
573446,248991,E01030120
573448,169798,E01016137
573490,167427,E01016129
573496,155165,E01033089
573506,155454,E01033088
573527,166692,E01016132
573532,175769,E01016142
573551,189602,E01021302
573587,205024,E01021561
573594,314869,E01026694
573614,119309,E01021100
573625,108739,E01021130
573634,150147,E01024345
573681,193373,E01021333
573713,207794,E01033142
573757,173324,E01016144
573760,156751,E01024321
573770,295788,E01026651
573779,189141,E01021304
573810,169594,E01016140
573810,176569,E01016149
573849,165845,E01016128
573849,190050,E01021308
573867,220956,E01021385
573870,188429,E01021316
573872,192976,E01021332
573876,107514,E01021090
573898,170104,E01016135
573920,123630,E01021133
573944,109226,E01021135
573944,170745,E01016148
573946,156085,E01024320
573957,151540,E01024343
573957,173408,E01016145
573961,221416,E01021383
573980,116119,E01021086
573999,144469,E01024380
574041,167483,E01016131
574041,189573,E01021303
574056,107226,E01021091
574082,154903,E01024357
574100,108366,E01021131
574103,192386,E01021330
574108,325180,E01026718
574117,169637,E01016136
574173,109390,E01021136
574186,157184,E01024323
574193,151035,E01024342
574199,188711,E01021315
574200,220570,E01021386
574201,154673,E01024360
574206,155319,E01024367
574222,168239,E01016130
574239,107693,E01021092
574251,193252,E01021329
574263,269031,E01029941
574309,170505,E01016147
574322,189097,E01021314
574326,166757,E01016115
574350,189529,E01021301
574350,189969,E01021309
574357,221323,E01021384
574385,156613,E01024322
574385,194530,E01021338
574393,108860,E01021113
574393,165432,E01016120
574415,167519,E01016114
574433,166204,E01016116
574448,195009,E01021595
574470,167868,E01016117
574475,188430,E01021313
574501,151402,E01024344
574510,144410,E01024381
574534,167257,E01016118
574535,192391,E01021342
574560,108244,E01021111
574592,222798,E01021364
574625,156104,E01024341
574630,192874,E01021331
574653,157277,E01024324
574655,107377,E01021122
574688,162332,E01024721
574696,166876,E01016113
574708,165577,E01016119
574725,154975,E01024356
574749,171010,E01016146
574797,256034,E01030150
574853,194029,E01021334
574870,204015,E01021571
574887,107717,E01021121
574895,194460,E01021593
574930,108561,E01021112
574934,192051,E01021344
574977,166437,E01016124
575011,163957,E01016121
575044,167985,E01016110
575096,164736,E01016122
575105,154644,E01024401
575119,165881,E01016126
575127,167102,E01016020
575160,115806,E01021084
575165,193485,E01021336
575176,155542,E01024339
575200,223469,E01021358
575210,155168,E01033091
575227,192333,E01021343
575229,192848,E01021346
575230,222591,E01021366
575290,156129,E01024340
575294,163671,E01016171
575324,209809,E01021536
575327,108224,E01021126
575356,166471,E01016125
575390,167013,E01016022
575405,157373,E01024384
575407,164380,E01016123
575425,162787,E01024720
575432,167440,E01016017
575456,222921,E01021365
575466,224822,E01021354
575516,107796,E01021120
575544,224296,E01021359
575571,222040,E01021371
575581,193681,E01021339
575601,155107,E01033087
575602,163592,E01016168
575610,210102,E01021537
575635,189285,E01021312
575655,154360,E01024403
575664,115804,E01021085
575688,162257,E01024722
575705,166841,E01016021
