WZ11CD,BNGEAST,BNGNORTH,LONGITUDE,LATITUDE
E33019686,393930,324260,-2.091498402,52.81584654
E33019604,391429,298256,-2.127925858,52.58204358
E33019685,392413,323809,-2.114002559,52.81177002
E33019605,391489,298173,-2.127036028,52.58129645
E33019684,422077,301166,-1.675423381,52.60782925
E33019602,391485,298714,-2.127110197,52.58616741
E33019683,421977,301113,-1.676901012,52.6073572
E33019603,391667,298433,-2.124414217,52.58363602
E33019682,413558,305890,-1.801023619,52.65057756
E33019438,398006,276977,-2.030720841,52.39081506
E33022735,425353,240933,-1.631569359,52.06619738
E33020977,417530,289230,-1.743198183,52.50069136
E33022732,421420,250869,-1.688318709,52.15568425
E33020974,416356,289893,-1.760454778,52.506693
E33022733,423702,243243,-1.655489323,52.08703366
E33020975,415791,289594,-1.768789621,52.50401603
E33022528,433425,293244,-1.508643963,52.53603938
E33022730,425226,245577,-1.633082107,52.1079486
E33020972,416891,289987,-1.752571223,52.50751547
E33022529,437149,292514,-1.453837974,52.52923248
E33022731,426944,248864,-1.607735544,52.13742159
E33023136,403554,242598,-1.949549218,52.08172906
E33020973,416272,289312,-1.761715524,52.50146516
E33023137,403613,243102,-1.948681344,52.08625911
E33020970,414844,289616,-1.782742879,52.50424429
E33023134,404771,244017,-1.931772457,52.09448079
E33020971,416083,290413,-1.764451418,52.51137123
E33023135,404219,242128,-1.939847113,52.07749464
E33023132,404268,243369,-1.939122007,52.08865913
E33023133,404534,242284,-1.935257421,52.07889973
E33023130,403526,242167,-1.949964825,52.07785206
E33022738,430402,236651,-1.558295127,52.02744356
E33023131,404766,243535,-1.931854023,52.0901441
E33022739,431539,239377,-1.541471925,52.05189287
E33020978,417326,288987,-1.746206334,52.49851252
E33020979,417042,288521,-1.750421191,52.49433568
E33023138,404348,242804,-1.937961704,52.08357826
E33023139,403839,242423,-1.945395992,52.08015579
E33021926,345408,293596,-2.806302304,52.53746946
E33020136,406443,289501,-1.906511636,52.50337035
E33021927,342958,283498,-2.840682858,52.44645434
E33020137,406604,288887,-1.90414683,52.49784629
E33021924,344903,293387,-2.81371884,52.53554415
E33020134,405877,289737,-1.914842809,52.50549744
E33021925,349573,291670,-2.744612377,52.52056061
E33020135,406160,289720,-1.910674388,52.5053454
E33021922,345459,294008,-2.805623113,52.54118172
E33020132,405805,289380,-1.915917336,52.50228902
E33021923,345994,293630,-2.797676153,52.53783374
E33020133,406161,289111,-1.910671219,52.49987181
E33021920,327716,299995,-3.068496609,52.59292488
E33020130,404149,289730,-1.940310235,52.50545324
E33021921,337616,290346,-2.920553987,52.5074202
E33020131,405321,289274,-1.923040312,52.50134507
E33020306,408130,284274,-1.881791851,52.45635941
E33020387,407938,281910,-1.88466839,52.4351104
E33020307,408412,284594,-1.877619622,52.45922844
E33020386,408032,281361,-1.883291849,52.43017154
E33020304,409052,284210,-1.868225545,52.4557701
E33020385,412221,282292,-1.821658311,52.43846687
E33020305,408630,283718,-1.874434174,52.45134865
E33020384,411821,281333,-1.827571419,52.42985549
E33020302,409326,284288,-1.864189828,52.45646796
E33020383,399605,282157,-2.007233779,52.43738905
E33020303,409157,283996,-1.866683575,52.4538399
E33020382,399739,281733,-2.005265133,52.43357576
E33021928,358092,280392,-2.617645912,52.41990666
E33020138,407400,289177,-1.892423356,52.50044425
E33020300,415331,283787,-1.775832646,52.45182977
E33020381,401524,282337,-1.979015596,52.43900109
E33021929,353566,278203,-2.683893073,52.39985627
E33020139,407273,289535,-1.894281308,52.50367097
E33020301,409370,283889,-1.863549689,52.45287956
E33020380,402344,282185,-1.96694682,52.43763618
E33020516,436205,281719,-1.468910994,52.4322551
E33020597,432566,279029,-1.522697914,52.40830641
E33020517,431942,281470,-1.531632286,52.43028459
E33020596,434259,277884,-1.497926746,52.39790363
E33020514,435987,280846,-1.472216986,52.4244251
E33020595,433367,278310,-1.510989615,52.40179299
E33020515,437509,280956,-1.449820109,52.42530928
E33020512,432715,280535,-1.520367443,52.42183426
E33020593,433564,278223,-1.508102301,52.40099979
E33020513,432412,281150,-1.524753271,52.42737536
E33020592,433129,279163,-1.514402515,52.40947375
E33020308,408417,284301,-1.877561954,52.45659326
E33020389,407553,281743,-1.890332317,52.43361491
E33020510,432919,281596,-1.517250432,52.43136227
E33020591,432845,278978,-1.518594403,52.40782926
E33020388,407198,281854,-1.89555445,52.43461663
E33020511,432521,280723,-1.523189953,52.42353735
E33020590,432761,278389,-1.519892182,52.40253865
E33020518,431705,280599,-1.53520312,52.42246882
E33020599,429968,278049,-1.560972021,52.39963829
E33022916,378883,253145,-2.310218334,52.17615533
E33022997,404083,264665,-1.941578308,52.280114
E33020598,429447,278681,-1.568581632,52.40534893
E33022917,382071,253594,-2.263622689,52.18030122
E33022996,402773,264878,-1.960766728,52.2820341
E33022914,372544,251360,-2.40277529,52.15982691
E33022995,404847,265055,-1.930366216,52.28361678
E33022915,376749,252142,-2.341363688,52.16705135
E33022994,404405,265589,-1.936848524,52.28841963
E33018366,396593,283511,-2.051551453,52.44954434
E33022912,380741,256274,-2.283236599,52.20434963
E33022993,403968,265993,-1.943242414,52.29205857
E33018822,369478,309487,-2.452915911,52.68221108
E33018823,369970,308777,-2.445578736,52.67585411
E33018820,370055,309994,-2.444429657,52.68680474
E33018821,370178,309891,-2.442601667,52.68588258
E33018828,369744,308815,-2.448920658,52.67618945
E33018829,369857,308812,-2.447257678,52.67616372
E33019816,405933,288329,-1.914040173,52.49283858
E33019897,406862,286746,-1.900389585,52.47859813
E33019817,406109,288081,-1.911456881,52.49060582
E33019896,406695,287160,-1.902851514,52.48232319
E33019814,406073,287745,-1.911987925,52.4875891
E33019895,406766,287133,-1.901800184,52.48207901
E33019815,406371,287939,-1.907603773,52.48933134
E33019894,406715,286816,-1.902556883,52.47922938
E33019812,405970,287891,-1.913504799,52.48890616
E33019893,406808,286850,-1.901192513,52.47953219
E33019813,406360,288128,-1.907762644,52.49102869
E33019892,407058,287146,-1.897506561,52.48219505
E33019810,406012,287774,-1.912897836,52.48785281
E33019891,407005,286910,-1.898284322,52.48007218
E33019811,406016,288113,-1.912821521,52.49090132
E33019890,406917,287185,-1.899575308,52.48254071
E33019818,406087,287813,-1.911793385,52.48820236
E33019899,406570,287110,-1.90468972,52.4818737
E33019819,407723,286715,-1.887711716,52.4783057
E33019898,406803,286893,-1.90126259,52.4799254
E33021566,370657,308030,-2.435356383,52.66917982
E33021567,370639,306467,-2.435482751,52.65512819
E33021564,368620,307669,-2.465434986,52.66582169
E33021565,370808,306605,-2.432987649,52.65637371
E33021562,369203,308324,-2.456882169,52.67174359
E33021563,368363,307488,-2.46922172,52.66417872
E33021560,366962,307243,-2.489906327,52.66189589
E33021561,367848,305608,-2.476642439,52.64725163
E33021776,354492,341366,-2.679028803,52.96771487
E33021777,373156,342066,-2.401199363,52.9752699
E33021774,354284,341577,-2.682158465,52.96959204
E33021775,353070,340994,-2.700155588,52.9642427
E33021772,353980,341268,-2.686639408,52.9667856
E33021773,354485,341925,-2.679219591,52.97273805
E33021568,370149,308845,-2.442931501,52.67647608
E33021770,354232,341397,-2.682901369,52.96796587
E33021569,368957,305853,-2.460275924,52.64951868
E33021771,353666,341943,-2.691417182,52.97282806
E33022176,385416,349511,-2.218972433,53.04266683
E33022177,383222,349660,-2.251704672,53.04394146
E33022174,383663,348825,-2.24507666,53.03644973
E33022175,384093,349160,-2.238685999,53.03947113
E33022172,384552,347649,-2.231772393,53.02590266
E33022173,384366,349323,-2.234624829,53.04094366
E33022170,379676,349232,-2.304567902,53.03996709
E33021778,356009,338658,-2.656077423,52.94349418
E33022171,380623,350997,-2.290546547,53.05586937
E33022346,392189,324781,-2.117354095,52.82050594
E33021779,357739,334380,-2.629779691,52.90517869
E33022347,396284,322131,-2.056551183,52.7967317
E33022344,391895,323465,-2.121679039,52.80867426
E33022345,392350,324008,-2.114946119,52.81356326
E33022342,391916,324408,-2.121388859,52.8171475
E33022343,392970,322346,-2.10571121,52.79863018
E33022340,392003,324152,-2.120095899,52.81485036
E33022178,383360,349703,-2.249644483,53.04433525
E33022341,392410,324612,-2.114062384,52.81898807
E33022179,383269,348528,-2.250941059,53.03376854
E33022556,435805,289739,-1.473936356,52.50437898
E33022557,436236,291379,-1.467405043,52.51909592
E33022554,436236,290266,-1.467528102,52.50908711
E33022555,436668,290376,-1.461149892,52.51004905
E33022552,435313,290615,-1.481100792,52.51228501
E33022553,436298,291307,-1.466506242,52.51844113
E33022348,395786,325052,-2.063975796,52.82298275
E33022550,433851,290895,-1.502611574,52.51489241
E33022349,393797,323722,-2.093462582,52.81101057
E33022551,435041,290372,-1.485125971,52.51012222
E33022726,433951,244049,-1.505843243,52.09374936
E33022727,416573,246865,-1.75935752,52.11985949
E33022724,432069,245783,-1.533156603,52.10945336
E33020966,394897,285921,-2.076552729,52.4711965
E33022725,434084,255811,-1.502725506,52.19948222
E33020967,395932,285721,-2.06131524,52.46940652
E33022722,434146,251039,-1.502296101,52.15657757
E33020964,394162,286052,-2.087379063,52.47237065
E33022723,435703,254258,-1.479208882,52.18542123
E33020965,394852,285310,-2.077207747,52.46570478
E33022558,435995,291182,-1.470987582,52.51734065
E33022720,432734,250883,-1.52294472,52.15526564
E33020962,399478,285336,-2.009116536,52.46596517
E33022559,437097,290695,-1.454796282,52.51288767
E33022721,433560,251089,-1.510856609,52.15705947
E33023126,403814,243914,-1.945736862,52.09355553
E33023127,403488,244512,-1.950490709,52.09893875
E33020960,400207,285108,-1.998378653,52.46391873
E33023124,404314,243599,-1.938449873,52.09072055
E33020961,399082,286973,-2.014952472,52.48068009
E33023125,403715,243936,-1.947182775,52.09376017
E33023122,403467,243650,-1.950816527,52.0911862
E33023123,403784,244275,-1.946174678,52.09680408
E33023120,407107,244902,-1.897662856,52.10241071
E33022728,424917,250818,-1.637216048,52.15508235
E33023121,407091,243072,-1.89793007,52.08595531
E33022729,417573,247197,-1.744741641,52.12280845
E33020968,414283,289794,-1.791006257,52.50585839
E33020969,415289,289462,-1.776190556,52.50284788
E33023128,402604,243169,-1.963408537,52.0868697
E33023129,404099,244518,-1.941572471,52.09898547
E33021956,367230,275911,-2.482851409,52.38024576
E33020126,404290,289183,-1.938236829,52.50053275
E33021957,368344,274975,-2.466399014,52.37189607
E33020127,404632,289821,-1.933186102,52.5062666
E33021954,367125,275668,-2.48436362,52.37805621
E33020124,407319,289679,-1.893604007,52.50496042
E33021955,358426,272428,-2.611745254,52.34833834
E33020125,413506,289673,-1.802461041,52.50478818
E33021952,362777,276355,-2.548309339,52.38395508
E33020122,407531,290059,-1.890468415,52.50836973
E33021953,359342,275314,-2.598649131,52.3743534
E33020123,408458,289813,-1.87682379,52.50615119
E33021950,351119,271094,-2.718816832,52.33574125
E33020120,407967,290336,-1.88403473,52.5108554
E33021951,359362,268857,-2.597574414,52.31630859
E33020121,408412,289398,-1.877507781,52.50241568
E33020336,407637,283247,-1.889068909,52.44712886
E33020337,407974,282505,-1.884126617,52.44045783
E33020334,411513,283179,-1.83204295,52.44645677
E33020335,408213,283308,-1.880582448,52.44767188
E33020332,411401,282996,-1.833697601,52.44480789
E33020333,410993,283896,-1.839663033,52.45291217
E33021958,403105,318680,-1.955424836,52.76571418
E33020128,404693,289641,-1.932293186,52.50464959
E33020330,411899,283168,-1.826361586,52.4463472
E33021959,403889,319171,-1.943792045,52.77012359
E33020129,405028,289493,-1.927362293,52.50330959
E33020331,410606,283523,-1.845370085,52.4495619
E33020506,431163,281497,-1.543095836,52.43056802
E33020587,432039,278925,-1.530459907,52.40739717
E33020507,430902,282636,-1.546818603,52.44082034
E33020586,432439,278775,-1.524591307,52.40602544
E33020504,429812,281621,-1.562950366,52.43176135
E33020585,431977,278505,-1.531408912,52.40362849
E33020505,429516,280829,-1.567373181,52.42465542
E33020584,428610,279021,-1.58084922,52.40845343
E33020502,434391,281946,-1.495577303,52.4344121
E33020583,428828,278258,-1.577710867,52.40157873
E33020503,434206,281428,-1.498344196,52.42976789
E33020582,428723,278763,-1.579212933,52.40612883
E33020500,433881,281076,-1.503164209,52.42662181
E33020581,428858,279006,-1.577200848,52.40830631
E33020338,407743,283742,-1.887494368,52.45158559
E33020501,433910,282103,-1.502628849,52.4358591
E33020580,427994,278455,-1.589947822,52.40339406
E33020339,407627,283891,-1.889192759,52.45292033
E33020716,394163,287997,-2.087387249,52.48985692
E33020797,396466,283053,-2.053420677,52.44542476
E33020717,394801,286759,-2.077978567,52.47872804
E33020796,396546,283419,-2.052254328,52.44871983
E33020714,388829,287352,-2.16593233,52.48396856
E33020795,396343,283697,-2.055243782,52.45121607
E33020715,389818,288091,-2.151386526,52.49063514
E33020794,396787,283197,-2.048696764,52.44672459
E33020712,388796,288253,-2.166444893,52.49207446
E33020793,396002,282904,-2.060239869,52.44408569
E33020713,388004,288386,-2.178106803,52.49325031
E33020792,388489,284414,-2.170829885,52.45755613
E33020508,433098,281132,-1.514667073,52.42717678
E33020589,432734,278653,-1.520257171,52.40491299
E33020710,394719,287842,-2.079206335,52.48847092
E33020791,389067,283481,-2.162296319,52.44917635
E33022906,375664,259971,-2.357793252,52.23738828
E33022987,406876,265587,-1.900619143,52.28838059
E33020509,433646,281824,-1.506546513,52.43336326
E33020588,431690,278837,-1.535596059,52.40662379
E33020711,393633,289166,-2.095220039,52.50036085
E33020790,391947,284732,-2.119950813,52.4604754
E33021116,401697,301768,-1.976370947,52.6136818
E33021197,398383,296676,-2.025289244,52.56790348
E33022907,382994,261785,-2.250543763,52.25396803
E33022986,403146,266398,-1.9552955,52.29570042
E33021117,401036,301230,-1.986140656,52.608846
E33021196,397988,297260,-2.03112531,52.57315475
E33022904,379362,264813,-2.303933801,52.28107175
E33022985,402577,266451,-1.963632149,52.29617689
E33021114,400180,301936,-1.998781778,52.61519254
E33021195,407225,297475,-1.894826624,52.57504645
E33022905,374114,267184,-2.381048703,52.30216178
E33022984,402138,266597,-1.970070769,52.2974999
E33021115,400902,300704,-1.988117885,52.60412246
E33021194,407999,297644,-1.883401384,52.57655491
E33022902,358824,267129,-2.605256686,52.3007299
E33022983,401592,266713,-1.978074905,52.29854215
E33021112,399864,302161,-2.003443677,52.61722048
E33021193,407578,296964,-1.88962646,52.57044536
E33022903,369228,268519,-2.452809464,52.31390859
E33022982,405442,267047,-1.921609992,52.30151613
E33021113,400203,301678,-1.998438576,52.61287445
E33021192,400268,297203,-1.997480961,52.57264818
E33022900,363789,268583,-2.532600309,52.31414857
E33022981,406970,266484,-1.899215045,52.2964399
E33021110,397300,301974,-2.041306403,52.61552685
E33021191,399932,298257,-2.002431204,52.58212751
E33022901,359476,268221,-2.595819126,52.31059207
E33022980,406502,266605,-1.906085047,52.29753567
E33020718,394449,287538,-2.08317161,52.4857339
E33020799,397448,283214,-2.038967873,52.44688271
E33021111,400992,301880,-1.986785753,52.61469075
E33021190,400147,296876,-1.999264768,52.56970945
E33020719,392930,287365,-2.105542364,52.48415798
E33020798,396096,283736,-2.058878851,52.45156681
E33018566,400581,291042,-1.992868325,52.51726346
E33018567,418848,285505,-1.723995547,52.4671602
E33018564,402447,290387,-1.965374417,52.51136466
E33022908,379142,268675,-2.307398116,52.31577706
E33022989,407559,265770,-1.89060115,52.29001217
E33021118,397322,301230,-2.04098611,52.60884653
E33018565,401642,290407,-1.977229101,52.51155093
E33021199,398388,297023,-2.025223689,52.57102638
E33022909,375532,265915,-2.36016128,52.29081643
E33022988,406092,264629,-1.912127043,52.27977479
E33021119,397759,301519,-2.034534146,52.61144503
E33018562,400687,291214,-1.99130034,52.5188084
E33021198,399038,296873,-2.015630019,52.56968128
E33018563,401638,290524,-1.977298037,52.51260583
E33018560,400674,291145,-1.991502192,52.51818626
E33018561,400817,291039,-1.989385671,52.51723584
E33018776,349729,258996,-2.73740386,52.22685464
E33018777,349546,258998,-2.740084904,52.22686333
E33018774,350074,258157,-2.732229869,52.21934908
E33018775,349590,259175,-2.739458771,52.22845246
E33018772,369538,237296,-2.445456331,52.03322585
E33018773,350020,258532,-2.733074824,52.22271204
E33018568,419190,285917,-1.718929901,52.47085383
E33018770,373312,236907,-2.390413052,52.02992153
E33019176,391625,323935,-2.125695068,52.81289318
E33018569,419402,285654,-1.715831902,52.46847974
E33018771,370687,238908,-2.42884919,52.04778049
E33019177,391736,324154,-2.124054841,52.81486054
E33019174,385891,291594,-2.20937199,52.52203542
E33019175,385965,292087,-2.208306174,52.52647385
E33019172,387564,293140,-2.184776786,52.5359743
E33019173,387618,292987,-2.183973831,52.5346075
E33019170,391843,310612,-2.122129298,52.69312962
E33019171,382623,295939,-2.25776511,52.56100106
E33018778,349680,259037,-2.738124846,52.22722698
E33019346,420753,254737,-1.69783291,52.19048917
E33018779,349521,259113,-2.740461417,52.22788928
E33019347,419428,255664,-1.717161315,52.19887179
E33019344,441178,261231,-1.398280724,52.24772747
E33019345,441610,260308,-1.392063708,52.23939501
E33019342,441009,260994,-1.400776538,52.24560508
E33019343,441321,261043,-1.396210039,52.24602066
E33019178,391815,323908,-2.122872434,52.81265484
E33019340,422595,257298,-1.670728669,52.2134363
E33019179,387071,330934,-2.193541507,52.87571975
